Index,City,Country
1878,23003,88
1879,17972,53
1880,725,58
1881,29800,85
1882,33377,139
1883,25236,119
1884,12374,104
1885,44824,85
1886,16881,107
1887,34966,212
1888,14169,133
1889,42141,211
1890,812,151
1891,16950,177
1892,43280,96
1893,9707,48
1894,43833,88
1895,44361,170
1896,4080,178
1897,21785,6
1898,36161,165
1899,15698,16
1900,33650,224
1901,22424,112
1902,31683,56
1903,21799,170
1904,25540,194
1905,23293,152
1906,25933,123
1907,15545,141
1908,25766,67
1909,39070,142
1910,4143,215
1911,29824,2
1912,30338,109
1913,27794,125
1914,44254,125
1915,20957,57
1916,10737,210
1917,28540,205
1918,21348,36
1919,553,10
1920,38090,30
1921,35240,147
1922,37743,177
1923,3587,131
1924,43656,205
1925,13752,147
1926,1968,137
1927,9338,112
1928,10824,34
1929,31800,11
1930,26056,234
1931,41494,146
1932,33166,17
1933,41047,80
1934,47341,153
1935,22079,136
1936,47229,219
1937,9548,86
1938,48734,221
1939,13823,221
1940,9908,5
1941,5872,21
1942,27837,83
1943,43617,16
1944,36541,145
1945,3910,56
1946,40673,15
1947,32005,72
1948,24798,92
1949,20600,180
1950,44386,177
1951,2307,173
1952,32958,144
1953,3089,127
1954,5867,141
1955,32844,65
1956,2753,116
1957,28720,37
1958,37523,162
1959,10101,236
1960,41704,63
1961,12129,50
1962,10011,219
1963,46443,42
1964,25446,207
1965,5058,121
1966,12731,142
1967,27485,73
1968,2602,222
1969,4426,177
1970,27107,36
1971,6224,49
1972,11967,145
1973,22668,15
1974,7741,89
1975,43873,162
1976,22890,225
1977,21168,24
1978,21389,229
1979,38613,218
1980,20571,13
1981,22025,43
1982,32879,69
1983,28231,208
1984,40372,52
1985,48433,47
1986,2311,158
1987,18509,151
1988,47105,228
1989,45580,121
1990,46836,12
1991,34943,0
1992,5339,102
1993,26022,144
1994,37272,18
1995,1828,163
1996,8192,106
1997,10384,223
1998,1737,210
1999,43473,8
2000,23564,65
2001,41767,141
2002,8703,156
2003,22635,77
2004,9585,81
2005,27165,101
2006,11866,120
2007,45361,117
2008,9796,156
2009,31572,114
2010,31818,144
2011,43237,45
2012,14771,52
2013,20912,28
2014,14059,177
2015,28672,148
2016,40309,52
2017,39248,30
2018,3191,124
2019,27349,99
2020,31173,126
2021,12326,167
2022,13600,146
2023,40025,127
2024,20672,85
2025,3101,208
2026,34041,209
2027,12099,239
2028,28793,234
2029,32302,104
2030,30289,193
2031,2847,167
2032,13785,185
2033,42009,172
2034,157,202
2035,22561,184
2036,9729,157
2037,46537,93
2038,22923,70
2039,35876,3
2040,1187,47
2041,9379,132
2042,13253,154
2043,22259,137
2044,14234,126
2045,26346,54
2046,49067,101
2047,10451,120
2048,8681,120
2049,2356,71
2050,25375,141
2051,21636,226
2052,33119,37
2053,3591,84
2054,8790,222
2055,12475,79
2056,16815,42
2057,10894,183
2058,47955,129
2059,29445,113
2060,18828,213
2061,35830,65
2062,42411,84
2063,33229,207
2064,44051,95
2065,23553,236
2066,7217,158
2067,41786,53
2068,47634,208
2069,1406,149
2070,43189,51
2071,36454,172
2072,37402,92
2073,8867,155
2074,32350,195
2075,38849,204
2076,26926,20
2077,15519,62
2078,21649,203
2079,27229,240
2080,12123,223
2081,11568,22
2082,20118,152
2083,43596,28
2084,6476,57
2085,6229,149
2086,47874,240
2087,25316,202
2088,10265,166
2089,15444,60
2090,28349,187
2091,29680,119
2092,34524,59
2093,21263,209
2094,30015,30
2095,7837,20
2096,22250,114
2097,8587,100
2098,9248,199
2099,9105,26
2100,41279,45
2101,22958,209
2102,39696,30
2103,6183,172
2104,27634,124
2105,49029,57
2106,825,220
2107,12123,21
2108,26227,98
2109,38814,142
2110,18431,186
2111,30744,37
2112,13013,79
2113,5789,106
2114,35917,45
2115,37514,93
2116,15253,191
2117,10295,1
2118,14,237
2119,41158,206
2120,679,230
2121,30991,163
2122,40689,177
2123,36755,185
2124,21060,32
2125,16928,226
2126,2380,76
2127,26289,86
2128,44114,115
2129,11864,144
2130,21054,95
2131,44409,127
2132,1677,96
2133,8364,82
2134,26111,69
2135,25894,157
2136,22913,141
2137,44083,148
2138,43119,109
2139,32119,167
2140,30057,111
2141,48200,222
2142,4524,72
2143,36428,171
2144,7792,206
2145,45199,85
2146,3458,183
2147,48351,74
2148,26690,54
2149,27753,37
2150,23151,55
2151,36057,203
2152,17063,85
2153,29191,81
2154,15896,225
2155,15591,84
2156,22448,50
2157,3196,235
2158,32990,98
2159,44369,87
2160,20702,6
2161,11114,22
2162,42729,78
2163,41431,147
2164,24715,80
2165,29653,59
2166,1167,83
2167,38264,184
2168,27736,144
2169,45939,35
2170,9135,87
2171,21669,49
2172,34352,4
2173,43295,100
2174,40984,150
2175,26633,58
2176,567,148
2177,19600,242
2178,33837,168
2179,17698,98
2180,27407,238
2181,44276,196
2182,40811,31
2183,47893,102
2184,17488,93
2185,22482,118
2186,4076,9
2187,33908,202
2188,18950,190
2189,18519,134
2190,40244,21
2191,4934,239
2192,31549,226
2193,29352,39
2194,37482,70
2195,11985,145
2196,48960,7
2197,16292,192
2198,18838,203
2199,33,38
2200,34949,101
2201,37602,161
2202,37391,216
2203,48149,170
2204,21571,41
2205,23414,217
2206,10883,167
2207,52,130
2208,41214,129
2209,9012,116
2210,22764,0
2211,18521,46
2212,39906,71
2213,47479,93
2214,41811,147
2215,1949,149
2216,19982,122
2217,39071,233
2218,39564,211
2219,32208,114
2220,13438,29
2221,40634,241
2222,30303,227
2223,23309,64
2224,14681,34
2225,25389,143
2226,15610,183
2227,30233,189
2228,12859,48
2229,5513,117
2230,46256,68
2231,33456,38
2232,17964,40
2233,24102,84
2234,40400,76
2235,3995,100
2236,34794,87
2237,11157,54
2238,34845,137
2239,26015,130
2240,6933,32
2241,16262,109
2242,36243,121
2243,2086,29
2244,2332,32
2245,29858,126
2246,43971,196
2247,21084,202
2248,37029,130
2249,28152,40
2250,15663,215
2251,4666,64
2252,35474,118
2253,7711,95
2254,26803,213
2255,2669,219
2256,15319,25
2257,22635,156
2258,16505,173
2259,31844,45
2260,5218,76
2261,2496,11
2262,23334,185
2263,3451,94
2264,19337,30
2265,36216,17
2266,31468,237
2267,33434,241
2268,37208,119
2269,1939,128
2270,48262,125
2271,1713,12
2272,21085,175
2273,42905,67
2274,31570,210
2275,2609,126
2276,20553,43
2277,44287,235
2278,5834,242
2279,42546,82
2280,32681,2
2281,32637,5
2282,48449,14
2283,14642,142
2284,25650,62
2285,21647,99
2286,12823,166
2287,31228,171
2288,34743,170
2289,23452,12
2290,42816,27
2291,1907,14
2292,26393,232
2293,5755,90
2294,42329,77
2295,3473,30
2296,15129,176
2297,42914,205
2298,4237,67
2299,34156,64
2300,39542,234
2301,28978,204
2302,9652,122
2303,37644,16
2304,46125,213
2305,30399,78
2306,44772,214
2307,44551,63
2308,14353,197
2309,17085,86
2310,46631,95
2311,43042,213
2312,34918,27
2313,31914,92
2314,16488,115
2315,10642,144
2316,16536,110
2317,6125,0
2318,15195,230
2319,44053,132
2320,40013,109
2321,2639,227
2322,11329,134
2323,20812,38
2324,5781,124
2325,34992,180
2326,918,220
2327,43234,90
2328,44231,192
2329,39909,198
2330,2488,48
2331,19778,19
2332,27567,188
2333,1872,111
2334,34089,16
2335,36902,74
2336,21358,189
2337,43924,156
2338,6824,232
2339,8445,204
2340,30957,43
2341,12775,77
2342,43813,219
2343,3944,228
2344,32349,40
2345,44624,48
2346,45445,229
2347,10688,10
2348,7671,216
2349,46747,141
2350,7274,52
2351,11453,43
2352,26932,129
2353,3535,150
2354,943,153
2355,26667,78
2356,43536,1
2357,19162,160
2358,42428,36
2359,794,159
2360,25388,184
2361,42449,118
2362,40751,149
2363,43070,16
2364,27382,194
2365,12641,20
2366,36535,94
2367,30651,49
2368,30208,77
2369,21796,162
2370,7071,236
2371,38406,99
2372,14459,210
2373,15534,99
2374,34989,176
2375,9438,105
2376,33171,91
2377,30854,101
2378,39423,73
2379,12799,145
2380,4167,119
2381,26174,236
2382,39704,162
2383,10451,89
2384,5298,126
2385,38112,44
2386,3735,230
2387,46552,155
2388,7966,165
2389,47997,94
2390,4307,20
2391,13053,178
2392,21331,178
2393,15329,50
2394,33503,156
2395,37610,42
2396,13419,119
2397,43003,88
2398,26133,39
2399,15309,206
2400,45442,93
2401,32381,7
2402,21067,106
2403,2387,101
2404,43196,203
2405,20485,3
2406,28464,122
2407,34011,46
2408,42849,125
2409,41902,91
2410,19027,19
2411,43432,136
2412,4581,206
2413,8305,125
2414,46118,175
2415,16265,224
2416,23069,103
2417,10969,194
2418,6763,0
2419,48839,158
2420,38570,97
2421,297,153
2422,17803,11
2423,37106,235
2424,13879,204
2425,28687,228
2426,35079,17
2427,29788,24
2428,10642,234
2429,39852,38
2430,20797,112
2431,48609,18
2432,32204,215
2433,13172,127
2434,11612,45
2435,41972,153
2436,40908,95
2437,47639,103
2438,19230,53
2439,21699,92
2440,37843,100
2441,40774,66
2442,27079,237
2443,38923,154
2444,39326,190
2445,12849,113
2446,30113,235
2447,34805,141
2448,7400,239
2449,9225,159
2450,5225,28
2451,6300,203
2452,47404,3
2453,27383,76
2454,35356,109
2455,1697,163
2456,27742,55
2457,21288,119
2458,29608,69
2459,11932,229
2460,41781,108
2461,39576,172
2462,10474,125
2463,34476,116
2464,41561,205
2465,2218,52
2466,40324,98
2467,22522,106
2468,19288,110
2469,320,91
2470,36558,239
2471,24021,215
2472,36805,226
2473,40413,114
2474,9922,18
2475,26914,94
2476,32201,124
2477,15935,215
2478,21641,176
2479,10593,63
2480,351,32
2481,18505,192
2482,5590,49
2483,2530,150
2484,6579,236
2485,8541,88
2486,28349,44
2487,37492,213
2488,3263,91
2489,48655,198
2490,26931,119
2491,5487,44
2492,3980,37
2493,46861,127
2494,20211,190
2495,42644,10
2496,21141,142
2497,28967,234
2498,14932,124
2499,15443,174
2500,9590,25
2501,45065,34
2502,11839,213
2503,13253,164
2504,1908,175
2505,38872,161
2506,23574,11
2507,11323,29
2508,31114,38
2509,1096,188
2510,44207,88
2511,44896,184
2512,22761,205
2513,21228,8
2514,24118,123
2515,44939,196
2516,29877,211
2517,7630,225
2518,22532,172
2519,28084,69
2520,277,40
2521,31795,183
2522,41083,33
2523,19678,116
2524,27135,204
2525,24162,29
2526,45413,181
2527,592,8
2528,25125,139
2529,49037,160
2530,14025,146
2531,37970,151
2532,41441,160
2533,19913,161
2534,2079,206
2535,47787,223
2536,27014,150
2537,398,130
2538,48333,92
2539,19287,235
2540,8386,170
2541,929,122
2542,22328,144
2543,860,159
2544,14474,201
2545,13882,232
2546,9861,86
2547,11693,77
2548,25092,88
2549,819,106
2550,48849,178
2551,1496,129
2552,3033,116
2553,4165,233
2554,10764,112
2555,34349,191
2556,25215,75
2557,35370,212
2558,43574,193
2559,24026,34
2560,2359,210
2561,20368,118
2562,27713,223
2563,6823,225
2564,20260,133
2565,9504,83
2566,22101,67
2567,44458,155
2568,34534,62
2569,37236,33
2570,18030,155
2571,39494,1
2572,22381,188
2573,13179,155
2574,214,46
2575,35448,41
2576,20722,43
2577,32602,26
2578,12132,126
2579,27591,96
2580,19919,68
2581,28063,196
2582,18423,87
2583,10910,214
2584,26587,120
2585,38165,29
2586,36710,50
2587,34206,140
2588,32015,10
2589,6006,167
2590,4809,36
2591,46732,149
2592,34990,157
2593,26805,211
2594,13177,169
2595,3628,193
2596,27479,230
2597,46880,8
2598,13568,16
2599,1964,170
2600,37357,28
2601,25679,18
2602,15462,223
2603,26652,189
2604,41954,147
2605,19005,44
2606,17278,227
2607,23474,133
2608,35039,144
2609,33255,161
2610,802,139
2611,31336,72
2612,40186,83
2613,39558,88
2614,20224,58
2615,21176,7
2616,31220,229
2617,40182,10
2618,44411,147
2619,29376,116
2620,46143,210
2621,15692,125
2622,8857,187
2623,34257,136
2624,12916,29
2625,11065,144
2626,39179,225
2627,349,13
2628,39894,31
2629,386,161
2630,7691,147
2631,33217,116
2632,14833,213
2633,15039,38
2634,8288,212
2635,6944,176
2636,15091,60
2637,12999,221
2638,1691,223
2639,29744,165
2640,48404,51
2641,23509,42
2642,24051,68
2643,45842,139
2644,47245,144
2645,33522,112
2646,47543,74
2647,41836,156
2648,8267,199
2649,8295,147
2650,10382,76
2651,32454,52
2652,47216,170
2653,26957,193
2654,7235,131
2655,17570,107
2656,12092,95
2657,26725,35
2658,46455,7
2659,26927,124
2660,223,231
2661,14135,165
2662,13037,59
2663,43654,80
2664,3793,109
2665,1543,214
2666,48205,118
2667,13758,73
2668,39065,133
2669,11355,186
2670,35670,230
2671,45949,161
2672,24393,73
2673,18023,54
2674,40127,41
2675,44553,195
2676,15232,28
2677,47308,183
2678,40020,84
2679,42470,236
2680,27773,241
2681,14153,174
2682,16630,139
2683,19445,152
2684,26177,9
2685,40764,239
2686,6791,162
2687,5899,142
2688,22659,218
2689,2664,185
2690,47131,139
2691,38292,114
2692,18161,196
2693,36520,136
2694,35098,74
2695,5085,76
2696,5524,225
2697,45699,231
2698,44777,137
2699,16054,86
2700,41032,182
2701,9546,62
2702,2737,223
2703,8689,124
2704,34220,190
2705,9107,135
2706,3695,23
2707,35797,64
2708,33607,240
2709,468,186
2710,21866,179
2711,43440,173
2712,42677,226
2713,38259,222
2714,5955,91
2715,41212,90
2716,44820,158
2717,45148,101
2718,9491,126
2719,39593,148
2720,10476,100
2721,25002,120
2722,39009,126
2723,32570,82
2724,24487,184
2725,1188,62
2726,24949,73
2727,17774,86
2728,25839,39
2729,41295,180
2730,14376,36
2731,40270,83
2732,25278,12
2733,46715,73
2734,19989,204
2735,33079,97
2736,9227,19
2737,38234,126
2738,34107,48
2739,39854,76
2740,41672,241
2741,31372,69
2742,5127,115
2743,30274,240
2744,7834,134
2745,13980,178
2746,1363,95
2747,8498,148
2748,5910,177
2749,47991,65
2750,23926,165
2751,26462,242
2752,40875,63
2753,43362,232
2754,15638,141
2755,16927,193
2756,38651,0
2757,24543,27
2758,6620,74
2759,19133,26
2760,43328,97
2761,17354,64
2762,36302,148
2763,12050,68
2764,46311,34
2765,31224,150
2766,13292,198
2767,22374,222
2768,37860,29
2769,44161,219
2770,4329,18
2771,13978,4
2772,28665,150
2773,24401,54
2774,17344,226
2775,35948,168
2776,31595,196
2777,14265,131
2778,42594,153
2779,29544,2
2780,20505,71
2781,28865,9
2782,48735,168
2783,41134,191
2784,15901,105
2785,45002,104
2786,48621,37
2787,19287,147
2788,16589,9
2789,5273,133
2790,25254,65
2791,37238,124
2792,11331,100
2793,2454,67
2794,28831,95
2795,19197,198
2796,3344,143
2797,413,155
2798,33775,171
2799,8701,222
2800,11030,220
2801,467,129
2802,14853,23
2803,32180,135
2804,13687,85
2805,34952,28
2806,12195,149
2807,31220,44
2808,36403,30
2809,17645,235
2810,34054,210
2811,20486,125
2812,27549,151
2813,31599,163
2814,531,66
2815,29222,242
2816,38040,14
2817,8612,118
2818,18249,120
2819,24659,104
2820,18373,194
2821,16066,124
2822,44050,211
2823,34526,157
2824,45222,114
2825,13404,156
2826,39696,221
2827,39904,81
2828,41488,125
2829,448,61
2830,26985,110
2831,7386,20
2832,31821,44
2833,4635,70
2834,36384,233
2835,25584,72
2836,42797,106
2837,619,185
2838,6289,130
2839,22661,116
2840,29866,223
2841,43323,195
2842,19059,238
2843,40875,55
2844,32251,207
2845,38309,184
2846,15776,213
2847,44650,202
2848,40654,7
2849,42478,238
2850,31590,235
2851,23989,221
2852,28276,117
2853,24751,170
2854,33490,184
2855,5034,99
2856,22928,142
2857,25479,83
2858,18008,191
2859,38709,2
2860,3426,146
2861,1182,206
2862,894,60
2863,26561,64
2864,11896,193
2865,39914,73
2866,6724,59
2867,33797,27
2868,44424,110
2869,33543,220
2870,16213,135
2871,39968,36
2872,24614,124
2873,19602,85
2874,11333,170
2875,32183,131
2876,15258,128
2877,48095,222
2878,28997,201
2879,27679,242
2880,44947,195
2881,19283,120
2882,9710,242
2883,29851,24
2884,5724,200
2885,36760,73
2886,8831,69
2887,4329,127
2888,40388,46
2889,42417,21
2890,13032,145
2891,46284,75
2892,2307,57
2893,36584,6
2894,42711,42
2895,18784,58
2896,14436,160
2897,32131,209
2898,20362,83
2899,40369,53
2900,45252,20
2901,44933,164
2902,12309,63
2903,44547,202
2904,38327,213
2905,48677,142
2906,2346,210
2907,13893,11
2908,30981,18
2909,4548,215
2910,31268,230
2911,34754,15
2912,5571,105
2913,29094,5
2914,31238,128
2915,44793,28
2916,13655,136
2917,39502,215
2918,659,145
2919,45617,166
2920,27436,90
2921,48613,177
2922,41288,164
2923,21543,102
2924,11482,87
2925,14150,42
2926,39065,230
2927,42460,15
2928,33777,103
2929,40917,231
2930,47345,192
2931,16579,116
2932,31820,225
2933,18161,192
2934,39966,225
2935,44172,144
2936,45261,111
2937,48667,95
2938,37462,100
2939,17964,156
2940,5604,200
2941,9270,156
2942,23484,13
2943,30455,35
2944,24315,226
2945,34888,100
2946,7293,19
2947,12771,54
2948,44889,121
2949,9924,45
2950,14761,61
2951,15839,139
2952,34329,8
2953,20999,3
2954,16610,171
2955,43289,137
2956,24827,71
2957,23934,83
2958,3771,100
2959,18965,207
2960,43780,126
2961,7223,132
2962,37736,89
2963,40863,80
2964,22872,16
2965,43436,228
2966,18868,198
2967,19453,58
2968,23242,86
2969,48110,128
2970,1801,242
2971,26179,199
2972,13828,198
2973,1114,187
2974,47036,98
2975,5489,34
2976,46131,198
2977,6477,62
2978,32342,242
2979,47694,13
2980,32417,175
2981,29840,143
2982,20695,139
2983,21198,47
2984,23326,72
2985,12183,234
2986,1349,207
2987,26537,145
2988,35222,163
2989,11639,220
2990,24247,218
2991,31767,144
2992,30826,78
2993,25395,77
2994,37867,157
2995,13066,204
2996,33847,171
2997,23084,155
2998,36818,176
2999,18655,196
3000,10727,119
3001,14270,76
3002,21235,194
3003,3144,111
3004,48976,52
3005,3291,35
3006,44223,93
3007,1070,219
3008,13943,138
3009,12077,66
